v1	V(n001)	V(n003)	V(n004)	-I(R1)	-I(R2)
4.900000000000003e-01	2.000000e+00	1.996565e+00	4.895915e-01	1.237920e-08	3.434892e-06
5.000000000000002e-01	2.000000e+00	1.994997e+00	4.994092e-01	1.790348e-08	5.002562e-06
5.100000000000002e-01	2.000000e+00	1.992737e+00	5.091473e-01	2.583755e-08	7.263337e-06
5.200000000000002e-01	2.000000e+00	1.989500e+00	5.187738e-01	3.715818e-08	1.050031e-05
5.300000000000002e-01	2.000000e+00	1.984911e+00	5.282457e-01	5.316112e-08	1.508940e-05
5.400000000000003e-01	2.000000e+00	1.978490e+00	5.375086e-01	7.549639e-08	2.150949e-05
5.500000000000003e-01	2.000000e+00	1.969663e+00	5.464970e-01	1.061508e-07	3.033712e-05
5.600000000000003e-01	2.000000e+00	1.957784e+00	5.551376e-01	1.473439e-07	4.221572e-05
5.700000000000003e-01	2.000000e+00	1.942206e+00	5.633564e-01	2.013208e-07	5.779447e-05
5.800000000000003e-01	2.000000e+00	1.922355e+00	5.710877e-01	2.700686e-07	7.764481e-05
5.900000000000003e-01	2.000000e+00	1.897822e+00	5.782838e-01	3.550341e-07	1.021775e-04
6.000000000000003e-01	2.000000e+00	1.868411e+00	5.849210e-01	4.569399e-07	1.315888e-04
6.100000000000003e-01	2.000000e+00	1.834148e+00	5.910001e-01	5.757552e-07	1.658525e-04
6.200000000000003e-01	2.000000e+00	1.795246e+00	5.965432e-01	7.108122e-07	2.047543e-04
6.300000000000003e-01	2.000000e+00	1.752049e+00	6.015870e-01	8.610005e-07	2.479506e-04
6.400000000000003e-01	2.000000e+00	1.704972e+00	6.061760e-01	1.024970e-06	2.950279e-04
6.500000000000004e-01	2.000000e+00	1.654448e+00	6.103572e-01	1.201298e-06	3.455524e-04
6.600000000000004e-01	2.000000e+00	1.600897e+00	6.141763e-01	1.388599e-06	3.991029e-04
6.700000000000004e-01	2.000000e+00	1.544711e+00	6.176757e-01	1.585587e-06	4.552895e-04
6.800000000000004e-01	2.000000e+00	1.486238e+00	6.208934e-01	1.791108e-06	5.137622e-04
6.900000000000004e-01	2.000000e+00	1.425788e+00	6.238632e-01	2.004146e-06	5.742123e-04
7.000000000000004e-01	2.000000e+00	1.363629e+00	6.266142e-01	2.223813e-06	6.363714e-04
7.100000000000004e-01	2.000000e+00	1.299993e+00	6.291717e-01	2.449343e-06	7.000068e-04
7.200000000000004e-01	2.000000e+00	1.235082e+00	6.315576e-01	2.680072e-06	7.649177e-04
7.300000000000004e-01	2.000000e+00	1.169069e+00	6.337908e-01	2.915430e-06	8.309312e-04
7.400000000000004e-01	2.000000e+00	1.102102e+00	6.358876e-01	3.154923e-06	8.978977e-04
7.500000000000004e-01	2.000000e+00	1.034312e+00	6.378619e-01	3.398123e-06	9.656882e-04
7.600000000000005e-01	2.000000e+00	9.658093e-01	6.397262e-01	3.644662e-06	1.034191e-03
7.700000000000005e-01	2.000000e+00	8.966922e-01	6.414909e-01	3.894216e-06	1.103308e-03
7.800000000000005e-01	2.000000e+00	8.270454e-01	6.431653e-01	4.146504e-06	1.172955e-03
7.900000000000005e-01	2.000000e+00	7.569433e-01	6.447577e-01	4.401280e-06	1.243057e-03
8.000000000000005e-01	2.000000e+00	6.864510e-01	6.462753e-01	4.658325e-06	1.313549e-03
8.100000000000005e-01	2.000000e+00	6.156261e-01	6.477242e-01	4.917449e-06	1.384374e-03
8.200000000000005e-01	2.000000e+00	5.445197e-01	6.491101e-01	5.178482e-06	1.455480e-03
8.300000000000005e-01	2.000000e+00	4.731803e-01	6.504379e-01	5.441275e-06	1.526820e-03
8.400000000000005e-01	2.000000e+00	4.016842e-01	6.517115e-01	5.705713e-06	1.598316e-03
8.500000000000005e-01	2.000000e+00	3.304801e-01	6.529281e-01	5.971877e-06	1.669520e-03
8.600000000000005e-01	2.000000e+00	2.636128e-01	6.540288e-01	6.241552e-06	1.736387e-03
8.700000000000006e-01	2.000000e+00	2.161099e-01	6.547939e-01	6.521396e-06	1.783890e-03
8.800000000000006e-01	2.000000e+00	1.904482e-01	6.552116e-01	6.811768e-06	1.809552e-03
8.900000000000006e-01	2.000000e+00	1.751241e-01	6.554695e-01	7.106984e-06	1.824876e-03
9.000000000000006e-01	2.000000e+00	1.647438e-01	6.556521e-01	7.404482e-06	1.835256e-03
9.100000000000006e-01	2.000000e+00	1.568606e-01	6.557969e-01	7.703125e-06	1.843139e-03
9.200000000000006e-01	2.000000e+00	1.507574e-01	6.559150e-01	8.002575e-06	1.849243e-03
9.300000000000006e-01	2.000000e+00	1.457166e-01	6.560173e-01	8.302506e-06	1.854283e-03
9.400000000000006e-01	2.000000e+00	1.414179e-01	6.561085e-01	8.602772e-06	1.858582e-03
9.500000000000006e-01	2.000000e+00	1.376857e-01	6.561913e-01	8.903293e-06	1.862314e-03
9.600000000000006e-01	2.000000e+00	1.343939e-01	6.562676e-01	9.204010e-06	1.865606e-03
9.700000000000006e-01	2.000000e+00	1.314525e-01	6.563388e-01	9.504884e-06	1.868548e-03
9.800000000000006e-01	2.000000e+00	1.287959e-01	6.564058e-01	9.805884e-06	1.871204e-03
9.900000000000007e-01	2.000000e+00	1.263754e-01	6.564693e-01	1.010699e-05	1.873625e-03
1.000000000000001e+00	2.000000e+00	1.241535e-01	6.565299e-01	1.040818e-05	1.875847e-03
1.010000000000001e+00	2.000000e+00	1.221009e-01	6.565880e-01	1.070945e-05	1.877899e-03
1.020000000000001e+00	2.000000e+00	1.201943e-01	6.566440e-01	1.101079e-05	1.879806e-03
1.030000000000001e+00	2.000000e+00	1.184148e-01	6.566981e-01	1.131218e-05	1.881585e-03
1.040000000000001e+00	2.000000e+00	1.167470e-01	6.567506e-01	1.161362e-05	1.883253e-03
1.050000000000001e+00	2.000000e+00	1.151781e-01	6.568016e-01	1.191510e-05	1.884822e-03
1.060000000000001e+00	2.000000e+00	1.136973e-01	6.568514e-01	1.221663e-05	1.886303e-03
1.070000000000001e+00	2.000000e+00	1.122955e-01	6.568999e-01	1.251818e-05	1.887704e-03
1.080000000000001e+00	2.000000e+00	1.109650e-01	6.569475e-01	1.281977e-05	1.889035e-03
1.090000000000001e+00	2.000000e+00	1.096990e-01	6.569941e-01	1.312139e-05	1.890301e-03
1.100000000000001e+00	2.000000e+00	1.084918e-01	6.570398e-01	1.342304e-05	1.891508e-03
1.110000000000001e+00	2.000000e+00	1.073382e-01	6.570848e-01	1.372470e-05	1.892662e-03
1.120000000000001e+00	2.000000e+00	1.062340e-01	6.571290e-01	1.402639e-05	1.893766e-03
1.130000000000001e+00	2.000000e+00	1.051751e-01	6.571726e-01	1.432810e-05	1.894825e-03
1.140000000000001e+00	2.000000e+00	1.041581e-01	6.572155e-01	1.462983e-05	1.895842e-03
1.150000000000001e+00	2.000000e+00	1.031800e-01	6.572579e-01	1.493158e-05	1.896820e-03
1.160000000000001e+00	2.000000e+00	1.022379e-01	6.572997e-01	1.523334e-05	1.897762e-03
1.170000000000001e+00	2.000000e+00	1.013294e-01	6.573410e-01	1.553512e-05	1.898671e-03
1.180000000000001e+00	2.000000e+00	1.004523e-01	6.573819e-01	1.583691e-05	1.899548e-03
1.190000000000001e+00	2.000000e+00	9.960447e-02	6.574223e-01	1.613872e-05	1.900395e-03
1.200000000000001e+00	2.000000e+00	9.878419e-02	6.574624e-01	1.644054e-05	1.901216e-03
1.210000000000001e+00	2.000000e+00	9.798975e-02	6.575019e-01	1.674236e-05	1.902010e-03
1.220000000000001e+00	2.000000e+00	9.721965e-02	6.575412e-01	1.704421e-05	1.902780e-03
1.230000000000001e+00	2.000000e+00	9.647247e-02	6.575801e-01	1.734606e-05	1.903528e-03
1.240000000000001e+00	2.000000e+00	9.574697e-02	6.576187e-01	1.764792e-05	1.904253e-03
1.250000000000001e+00	2.000000e+00	9.504196e-02	6.576570e-01	1.794979e-05	1.904958e-03
1.260000000000001e+00	2.000000e+00	9.435637e-02	6.576950e-01	1.825167e-05	1.905644e-03
1.270000000000001e+00	2.000000e+00	9.368920e-02	6.577327e-01	1.855356e-05	1.906311e-03
1.280000000000001e+00	2.000000e+00	9.303951e-02	6.577701e-01	1.885545e-05	1.906961e-03
1.290000000000001e+00	2.000000e+00	9.240647e-02	6.578073e-01	1.915735e-05	1.907594e-03
1.300000000000001e+00	2.000000e+00	9.178928e-02	6.578442e-01	1.945927e-05	1.908211e-03
1.310000000000001e+00	2.000000e+00	9.118719e-02	6.578809e-01	1.976118e-05	1.908813e-03
1.320000000000001e+00	2.000000e+00	9.059952e-02	6.579174e-01	2.006311e-05	1.909400e-03
1.330000000000001e+00	2.000000e+00	9.002563e-02	6.579536e-01	2.036504e-05	1.909974e-03
1.340000000000001e+00	2.000000e+00	8.946492e-02	6.579897e-01	2.066698e-05	1.910535e-03
1.350000000000001e+00	2.000000e+00	8.891681e-02	6.580255e-01	2.096892e-05	1.911083e-03
1.360000000000001e+00	2.000000e+00	8.838078e-02	6.580611e-01	2.127087e-05	1.911619e-03
1.370000000000001e+00	2.000000e+00	8.785635e-02	6.580966e-01	2.157283e-05	1.912144e-03
1.380000000000001e+00	2.000000e+00	8.734304e-02	6.581319e-01	2.187479e-05	1.912657e-03
1.390000000000001e+00	2.000000e+00	8.684041e-02	6.581670e-01	2.217676e-05	1.913160e-03
1.400000000000001e+00	2.000000e+00	8.634806e-02	6.582019e-01	2.247873e-05	1.913652e-03
1.410000000000001e+00	2.000000e+00	8.586559e-02	6.582367e-01	2.278070e-05	1.914134e-03
1.420000000000001e+00	2.000000e+00	8.539262e-02	6.582714e-01	2.308269e-05	1.914607e-03
1.430000000000001e+00	2.000000e+00	8.492883e-02	6.583059e-01	2.338467e-05	1.915071e-03
1.440000000000001e+00	2.000000e+00	8.447387e-02	6.583402e-01	2.368666e-05	1.915526e-03
1.450000000000001e+00	2.000000e+00	8.402743e-02	6.583744e-01	2.398866e-05	1.915973e-03
1.460000000000001e+00	2.000000e+00	8.358923e-02	6.584084e-01	2.429065e-05	1.916411e-03
1.470000000000001e+00	2.000000e+00	8.315897e-02	6.584424e-01	2.459266e-05	1.916841e-03
1.480000000000001e+00	2.000000e+00	8.273639e-02	6.584761e-01	2.489466e-05	1.917264e-03
1.490000000000001e+00	2.000000e+00	8.232123e-02	6.585098e-01	2.519667e-05	1.917679e-03
1.500000000000000e+00	2.000000e+00	8.191327e-02	6.585433e-01	2.549869e-05	1.918087e-03
