v1	V(n001)	V(n003)	V(n004)	-I(R1)	-I(R2)
3.100000000000001e-01	1.000000e+00	9.999965e-01	3.099993e-01	1.985376e-11	3.482381e-09
3.200000000000001e-01	1.000000e+00	9.999949e-01	3.199991e-01	2.782250e-11	5.107168e-09
3.300000000000001e-01	1.000000e+00	9.999925e-01	3.299987e-01	3.906708e-11	7.490180e-09
3.400000000000001e-01	1.000000e+00	9.999890e-01	3.399982e-01	5.499337e-11	1.098521e-08
3.500000000000001e-01	1.000000e+00	9.999839e-01	3.499974e-01	7.762815e-11	1.611110e-08
3.600000000000002e-01	1.000000e+00	9.999764e-01	3.599964e-01	1.098996e-10	2.362869e-08
3.700000000000002e-01	1.000000e+00	9.999654e-01	3.699948e-01	1.560442e-10	3.465361e-08
3.800000000000002e-01	1.000000e+00	9.999492e-01	3.799927e-01	2.222009e-10	5.082148e-08
3.900000000000002e-01	1.000000e+00	9.999255e-01	3.899895e-01	3.172764e-10	7.452999e-08
4.000000000000002e-01	1.000000e+00	9.998907e-01	3.999850e-01	4.542053e-10	1.092929e-07
4.100000000000002e-01	1.000000e+00	9.998397e-01	4.099785e-01	6.517866e-10	1.602580e-07
4.200000000000002e-01	1.000000e+00	9.997650e-01	4.199691e-01	9.373549e-10	2.349627e-07
4.300000000000002e-01	1.000000e+00	9.996555e-01	4.299554e-01	1.350662e-09	3.444352e-07
4.400000000000002e-01	1.000000e+00	9.994952e-01	4.399357e-01	1.949497e-09	5.047929e-07
4.500000000000002e-01	1.000000e+00	9.992604e-01	4.499070e-01	2.817796e-09	7.395536e-07
4.600000000000002e-01	1.000000e+00	9.989170e-01	4.598655e-01	4.077262e-09	1.082952e-06
4.700000000000003e-01	1.000000e+00	9.984154e-01	4.698052e-01	5.903847e-09	1.584655e-06
4.800000000000003e-01	1.000000e+00	9.976836e-01	4.797178e-01	8.550805e-09	2.316356e-06
4.900000000000003e-01	1.000000e+00	9.966192e-01	4.895914e-01	1.238019e-08	3.380810e-06
5.000000000000002e-01	1.000000e+00	9.950762e-01	4.994091e-01	1.790448e-08	4.923759e-06
5.100000000000002e-01	1.000000e+00	9.928511e-01	5.091473e-01	2.583857e-08	7.148865e-06
5.200000000000002e-01	1.000000e+00	9.896653e-01	5.187737e-01	3.715924e-08	1.033475e-05
5.300000000000002e-01	1.000000e+00	9.851486e-01	5.282456e-01	5.316227e-08	1.485137e-05
5.400000000000003e-01	1.000000e+00	9.788299e-01	5.375085e-01	7.549772e-08	2.117005e-05
5.500000000000003e-01	1.000000e+00	9.701418e-01	5.464970e-01	1.061525e-07	2.985821e-05
5.600000000000003e-01	1.000000e+00	9.584509e-01	5.551376e-01	1.473462e-07	4.154908e-05
5.700000000000003e-01	1.000000e+00	9.431184e-01	5.633563e-01	2.013242e-07	5.688158e-05
5.800000000000003e-01	1.000000e+00	9.235819e-01	5.710875e-01	2.700737e-07	7.641812e-05
5.900000000000003e-01	1.000000e+00	8.994370e-01	5.782836e-01	3.550419e-07	1.005630e-04
6.000000000000003e-01	1.000000e+00	8.704907e-01	5.849206e-01	4.569513e-07	1.295093e-04
6.100000000000003e-01	1.000000e+00	8.367688e-01	5.909995e-01	5.757714e-07	1.632312e-04
6.200000000000003e-01	1.000000e+00	7.984821e-01	5.965425e-01	7.108345e-07	2.015179e-04
6.300000000000003e-01	1.000000e+00	7.559689e-01	6.015860e-01	8.610299e-07	2.440310e-04
6.400000000000003e-01	1.000000e+00	7.096362e-01	6.061747e-01	1.025008e-06	2.903638e-04
6.500000000000004e-01	1.000000e+00	6.599108e-01	6.103556e-01	1.201346e-06	3.400892e-04
6.600000000000004e-01	1.000000e+00	6.072074e-01	6.141744e-01	1.388656e-06	3.927926e-04
6.700000000000004e-01	1.000000e+00	5.519098e-01	6.176734e-01	1.585655e-06	4.480902e-04
6.800000000000004e-01	1.000000e+00	4.943630e-01	6.208907e-01	1.791189e-06	5.056370e-04
6.900000000000004e-01	1.000000e+00	4.348741e-01	6.238599e-01	2.004246e-06	5.651259e-04
7.000000000000004e-01	1.000000e+00	3.737386e-01	6.266088e-01	2.223976e-06	6.262615e-04
7.100000000000004e-01	1.000000e+00	3.114652e-01	6.291525e-01	2.449924e-06	6.885348e-04
7.200000000000004e-01	1.000000e+00	2.506709e-01	6.314314e-01	2.683897e-06	7.493291e-04
7.300000000000004e-01	1.000000e+00	2.023814e-01	6.331270e-01	2.935545e-06	7.976186e-04
7.400000000000004e-01	1.000000e+00	1.739767e-01	6.341023e-01	3.209020e-06	8.260233e-04
7.500000000000004e-01	1.000000e+00	1.572229e-01	6.346861e-01	3.494362e-06	8.427771e-04
7.600000000000005e-01	1.000000e+00	1.461332e-01	6.350857e-01	3.785281e-06	8.538669e-04
7.700000000000005e-01	1.000000e+00	1.379544e-01	6.353926e-01	4.079013e-06	8.620456e-04
7.800000000000005e-01	1.000000e+00	1.314978e-01	6.356452e-01	4.374390e-06	8.685022e-04
7.900000000000005e-01	1.000000e+00	1.262903e-01	6.358587e-01	4.670949e-06	8.737097e-04
8.000000000000005e-01	1.000000e+00	1.218972e-01	6.360470e-01	4.968273e-06	8.781028e-04
8.100000000000005e-01	1.000000e+00	1.181015e-01	6.362169e-01	5.266155e-06	8.818986e-04
8.200000000000005e-01	1.000000e+00	1.147687e-01	6.363725e-01	5.564470e-06	8.852312e-04
8.300000000000005e-01	1.000000e+00	1.118028e-01	6.365169e-01	5.863125e-06	8.881972e-04
8.400000000000005e-01	1.000000e+00	1.091336e-01	6.366522e-01	6.162056e-06	8.908664e-04
8.500000000000005e-01	1.000000e+00	1.067093e-01	6.367800e-01	6.461214e-06	8.932907e-04
8.600000000000005e-01	1.000000e+00	1.044902e-01	6.369015e-01	6.760561e-06	8.955098e-04
8.700000000000006e-01	1.000000e+00	1.024456e-01	6.370177e-01	7.060070e-06	8.975544e-04
8.800000000000006e-01	1.000000e+00	1.005509e-01	6.371293e-01	7.359718e-06	8.994491e-04
8.900000000000006e-01	1.000000e+00	9.878647e-02	6.372370e-01	7.659486e-06	9.012136e-04
9.000000000000006e-01	1.000000e+00	9.713624e-02	6.373411e-01	7.959361e-06	9.028637e-04
9.100000000000006e-01	1.000000e+00	9.558689e-02	6.374422e-01	8.259329e-06	9.044131e-04
9.200000000000006e-01	1.000000e+00	9.412728e-02	6.375405e-01	8.559381e-06	9.058727e-04
9.300000000000006e-01	1.000000e+00	9.274800e-02	6.376362e-01	8.859507e-06	9.072520e-04
9.400000000000006e-01	1.000000e+00	9.144105e-02	6.377298e-01	9.159702e-06	9.085590e-04
9.500000000000006e-01	1.000000e+00	9.019954e-02	6.378214e-01	9.459958e-06	9.098005e-04
9.600000000000006e-01	1.000000e+00	8.901753e-02	6.379111e-01	9.760270e-06	9.109825e-04
9.700000000000006e-01	1.000000e+00	8.788982e-02	6.379991e-01	1.006063e-05	9.121102e-04
9.800000000000006e-01	1.000000e+00	8.681190e-02	6.380855e-01	1.036104e-05	9.131881e-04
9.900000000000007e-01	1.000000e+00	8.577976e-02	6.381705e-01	1.066150e-05	9.142202e-04
1.000000000000001e+00	1.000000e+00	8.478985e-02	6.382542e-01	1.096199e-05	9.152102e-04
1.010000000000001e+00	1.000000e+00	8.383904e-02	6.383367e-01	1.126253e-05	9.161609e-04
1.020000000000001e+00	1.000000e+00	8.292453e-02	6.384179e-01	1.156309e-05	9.170755e-04
1.030000000000001e+00	1.000000e+00	8.204377e-02	6.384981e-01	1.186369e-05	9.179562e-04
1.040000000000001e+00	1.000000e+00	8.119453e-02	6.385773e-01	1.216433e-05	9.188055e-04
1.050000000000001e+00	1.000000e+00	8.037473e-02	6.386555e-01	1.246499e-05	9.196253e-04
1.060000000000001e+00	1.000000e+00	7.958252e-02	6.387328e-01	1.276567e-05	9.204175e-04
1.070000000000001e+00	1.000000e+00	7.881622e-02	6.388093e-01	1.306639e-05	9.211838e-04
1.080000000000001e+00	1.000000e+00	7.807429e-02	6.388849e-01	1.336712e-05	9.219257e-04
1.090000000000001e+00	1.000000e+00	7.735533e-02	6.389598e-01	1.366789e-05	9.226447e-04
1.100000000000001e+00	1.000000e+00	7.665803e-02	6.390339e-01	1.396867e-05	9.233420e-04
1.110000000000001e+00	1.000000e+00	7.598121e-02	6.391074e-01	1.426947e-05	9.240188e-04
1.120000000000001e+00	1.000000e+00	7.532380e-02	6.391802e-01	1.457030e-05	9.246762e-04
1.130000000000001e+00	1.000000e+00	7.468478e-02	6.392524e-01	1.487114e-05	9.253153e-04
1.140000000000001e+00	1.000000e+00	7.406321e-02	6.393239e-01	1.517200e-05	9.259368e-04
1.150000000000001e+00	1.000000e+00	7.345824e-02	6.393949e-01	1.547288e-05	9.265417e-04
1.160000000000001e+00	1.000000e+00	7.286906e-02	6.394654e-01	1.577378e-05	9.271309e-04
1.170000000000001e+00	1.000000e+00	7.229494e-02	6.395353e-01	1.607469e-05	9.277051e-04
1.180000000000001e+00	1.000000e+00	7.173517e-02	6.396047e-01	1.637561e-05	9.282648e-04
1.190000000000001e+00	1.000000e+00	7.118911e-02	6.396737e-01	1.667656e-05	9.288109e-04
1.200000000000001e+00	1.000000e+00	7.065617e-02	6.397421e-01	1.697751e-05	9.293439e-04
1.210000000000001e+00	1.000000e+00	7.013575e-02	6.398101e-01	1.727848e-05	9.298642e-04
1.220000000000001e+00	1.000000e+00	6.962734e-02	6.398776e-01	1.757947e-05	9.303727e-04
1.230000000000001e+00	1.000000e+00	6.913044e-02	6.399447e-01	1.788046e-05	9.308695e-04
1.240000000000001e+00	1.000000e+00	6.864459e-02	6.400114e-01	1.818147e-05	9.313554e-04
1.250000000000001e+00	1.000000e+00	6.816934e-02	6.400777e-01	1.848249e-05	9.318307e-04
1.260000000000001e+00	1.000000e+00	6.770428e-02	6.401436e-01	1.878352e-05	9.322957e-04
1.270000000000001e+00	1.000000e+00	6.724901e-02	6.402092e-01	1.908457e-05	9.327510e-04
1.280000000000001e+00	1.000000e+00	6.680316e-02	6.402743e-01	1.938562e-05	9.331969e-04
1.290000000000001e+00	1.000000e+00	6.636640e-02	6.403392e-01	1.968669e-05	9.336336e-04
1.300000000000001e+00	1.000000e+00	6.593838e-02	6.404037e-01	1.998777e-05	9.340616e-04
1.310000000000001e+00	1.000000e+00	6.551880e-02	6.404678e-01	2.028886e-05	9.344812e-04
1.320000000000001e+00	1.000000e+00	6.510737e-02	6.405316e-01	2.058995e-05	9.348926e-04
1.330000000000001e+00	1.000000e+00	6.470378e-02	6.405951e-01	2.089106e-05	9.352962e-04
1.340000000000001e+00	1.000000e+00	6.430779e-02	6.406583e-01	2.119217e-05	9.356922e-04
1.350000000000001e+00	1.000000e+00	6.391913e-02	6.407212e-01	2.149330e-05	9.360809e-04
1.360000000000001e+00	1.000000e+00	6.353757e-02	6.407838e-01	2.179443e-05	9.364624e-04
1.370000000000001e+00	1.000000e+00	6.316288e-02	6.408461e-01	2.209557e-05	9.368371e-04
1.380000000000001e+00	1.000000e+00	6.279483e-02	6.409081e-01	2.239673e-05	9.372052e-04
1.390000000000001e+00	1.000000e+00	6.243321e-02	6.409698e-01	2.269788e-05	9.375668e-04
1.400000000000001e+00	1.000000e+00	6.207784e-02	6.410313e-01	2.299905e-05	9.379222e-04
1.410000000000001e+00	1.000000e+00	6.172851e-02	6.410925e-01	2.330023e-05	9.382715e-04
1.420000000000001e+00	1.000000e+00	6.138505e-02	6.411535e-01	2.360141e-05	9.386149e-04
1.430000000000001e+00	1.000000e+00	6.104728e-02	6.412141e-01	2.390260e-05	9.389527e-04
1.440000000000001e+00	1.000000e+00	6.071504e-02	6.412746e-01	2.420380e-05	9.392850e-04
1.450000000000001e+00	1.000000e+00	6.038816e-02	6.413348e-01	2.450501e-05	9.396118e-04
1.460000000000001e+00	1.000000e+00	6.006650e-02	6.413948e-01	2.480622e-05	9.399335e-04
1.470000000000001e+00	1.000000e+00	5.974990e-02	6.414545e-01	2.510744e-05	9.402501e-04
1.480000000000001e+00	1.000000e+00	5.943823e-02	6.415140e-01	2.540867e-05	9.405618e-04
1.490000000000001e+00	1.000000e+00	5.913136e-02	6.415733e-01	2.570990e-05	9.408686e-04
1.500000000000000e+00	1.000000e+00	5.882914e-02	6.416324e-01	2.601114e-05	9.411708e-04
