v1	V(n001)	V(n003)	V(n004)	-I(R1)	-I(R2)
3.900000000000002e-01	5.000000e+00	4.999921e+00	3.899897e-01	3.132779e-10	7.927706e-08
4.000000000000002e-01	5.000000e+00	4.999884e+00	3.999851e-01	4.502075e-10	1.162561e-07
4.100000000000002e-01	5.000000e+00	4.999829e+00	4.099786e-01	6.477895e-10	1.704720e-07
4.200000000000002e-01	5.000000e+00	4.999750e+00	4.199692e-01	9.333592e-10	2.499443e-07
4.300000000000002e-01	5.000000e+00	4.999634e+00	4.299556e-01	1.346668e-09	3.664071e-07
4.400000000000002e-01	5.000000e+00	4.999463e+00	4.399358e-01	1.945505e-09	5.370098e-07
4.500000000000002e-01	5.000000e+00	4.999213e+00	4.499072e-01	2.813808e-09	7.867772e-07
4.600000000000002e-01	5.000000e+00	4.998848e+00	4.598656e-01	4.073277e-09	1.152139e-06
4.700000000000003e-01	5.000000e+00	4.998314e+00	4.698053e-01	5.899865e-09	1.685946e-06
4.800000000000003e-01	5.000000e+00	4.997536e+00	4.797179e-01	8.546825e-09	2.464495e-06
4.900000000000003e-01	5.000000e+00	4.996403e+00	4.895916e-01	1.237621e-08	3.597136e-06
5.000000000000002e-01	5.000000e+00	4.994761e+00	4.994093e-01	1.790047e-08	5.238972e-06
5.100000000000002e-01	5.000000e+00	4.992393e+00	5.091475e-01	2.583450e-08	7.606750e-06
5.200000000000002e-01	5.000000e+00	4.989003e+00	5.187739e-01	3.715500e-08	1.099700e-05
5.300000000000002e-01	5.000000e+00	4.984197e+00	5.282458e-01	5.315768e-08	1.580347e-05
5.400000000000003e-01	5.000000e+00	4.977472e+00	5.375087e-01	7.549240e-08	2.252778e-05
5.500000000000003e-01	5.000000e+00	4.968226e+00	5.464972e-01	1.061457e-07	3.177383e-05
5.600000000000003e-01	5.000000e+00	4.955784e+00	5.551379e-01	1.473369e-07	4.421558e-05
5.700000000000003e-01	5.000000e+00	4.939467e+00	5.633568e-01	2.013105e-07	6.053300e-05
5.800000000000003e-01	5.000000e+00	4.918675e+00	5.710883e-01	2.700531e-07	8.132464e-05
5.900000000000003e-01	5.000000e+00	4.892979e+00	5.782846e-01	3.550109e-07	1.070208e-04
6.000000000000003e-01	5.000000e+00	4.862173e+00	5.849221e-01	4.569056e-07	1.378269e-04
6.100000000000003e-01	5.000000e+00	4.826284e+00	5.910017e-01	5.757066e-07	1.737155e-04
6.200000000000003e-01	5.000000e+00	4.785538e+00	5.965454e-01	7.107456e-07	2.144625e-04
6.300000000000003e-01	5.000000e+00	4.740293e+00	6.015899e-01	8.609123e-07	2.597076e-04
6.400000000000003e-01	5.000000e+00	4.690982e+00	6.061797e-01	1.024857e-06	3.090181e-04
6.500000000000004e-01	5.000000e+00	4.638061e+00	6.103618e-01	1.201157e-06	3.619395e-04
6.600000000000004e-01	5.000000e+00	4.581969e+00	6.141819e-01	1.388427e-06	4.180308e-04
6.700000000000004e-01	5.000000e+00	4.523117e+00	6.176824e-01	1.585381e-06	4.768835e-04
6.800000000000004e-01	5.000000e+00	4.461869e+00	6.209013e-01	1.790867e-06	5.381312e-04
6.900000000000004e-01	5.000000e+00	4.398550e+00	6.238723e-01	2.003868e-06	6.014505e-04
7.000000000000004e-01	5.000000e+00	4.333440e+00	6.266246e-01	2.223496e-06	6.665602e-04
7.100000000000004e-01	5.000000e+00	4.266783e+00	6.291835e-01	2.448986e-06	7.332166e-04
7.200000000000004e-01	5.000000e+00	4.198791e+00	6.315708e-01	2.679674e-06	8.012096e-04
7.300000000000004e-01	5.000000e+00	4.129642e+00	6.338053e-01	2.914989e-06	8.703577e-04
7.400000000000004e-01	5.000000e+00	4.059495e+00	6.359035e-01	3.154439e-06	9.405047e-04
7.500000000000004e-01	5.000000e+00	3.988485e+00	6.378794e-01	3.397596e-06	1.011515e-03
7.600000000000005e-01	5.000000e+00	3.916728e+00	6.397451e-01	3.644089e-06	1.083272e-03
7.700000000000005e-01	5.000000e+00	3.844328e+00	6.415113e-01	3.893598e-06	1.155672e-03
7.800000000000005e-01	5.000000e+00	3.771372e+00	6.431873e-01	4.145841e-06	1.228628e-03
7.900000000000005e-01	5.000000e+00	3.697938e+00	6.447812e-01	4.400570e-06	1.302061e-03
8.000000000000005e-01	5.000000e+00	3.624096e+00	6.463003e-01	4.657568e-06	1.375904e-03
8.100000000000005e-01	5.000000e+00	3.549905e+00	6.477507e-01	4.916646e-06	1.450095e-03
8.200000000000005e-01	5.000000e+00	3.475419e+00	6.491382e-01	5.177631e-06	1.524581e-03
8.300000000000005e-01	5.000000e+00	3.400683e+00	6.504676e-01	5.440374e-06	1.599316e-03
8.400000000000005e-01	5.000000e+00	3.325742e+00	6.517435e-01	5.704741e-06	1.674258e-03
8.500000000000005e-01	5.000000e+00	3.250632e+00	6.529698e-01	5.970610e-06	1.749368e-03
8.600000000000005e-01	5.000000e+00	3.175386e+00	6.541501e-01	6.237874e-06	1.824614e-03
8.700000000000006e-01	5.000000e+00	3.100034e+00	6.552876e-01	6.506435e-06	1.899966e-03
8.800000000000006e-01	5.000000e+00	3.024604e+00	6.563852e-01	6.776205e-06	1.975396e-03
8.900000000000006e-01	5.000000e+00	2.949120e+00	6.574455e-01	7.047105e-06	2.050880e-03
9.000000000000006e-01	5.000000e+00	2.873604e+00	6.584709e-01	7.319063e-06	2.126397e-03
9.100000000000006e-01	5.000000e+00	2.798074e+00	6.594636e-01	7.592011e-06	2.201925e-03
9.200000000000006e-01	5.000000e+00	2.722551e+00	6.604256e-01	7.865891e-06	2.277449e-03
9.300000000000006e-01	5.000000e+00	2.647049e+00	6.613586e-01	8.140648e-06	2.352951e-03
9.400000000000006e-01	5.000000e+00	2.571584e+00	6.622644e-01	8.416230e-06	2.428416e-03
9.500000000000006e-01	5.000000e+00	2.496169e+00	6.631444e-01	8.692593e-06	2.503831e-03
9.600000000000006e-01	5.000000e+00	2.420817e+00	6.640002e-01	8.969692e-06	2.579183e-03
9.700000000000006e-01	5.000000e+00	2.345538e+00	6.648328e-01	9.247490e-06	2.654462e-03
9.800000000000006e-01	5.000000e+00	2.270344e+00	6.656436e-01	9.525949e-06	2.729656e-03
9.900000000000007e-01	5.000000e+00	2.195243e+00	6.664338e-01	9.805037e-06	2.804757e-03
1.000000000000001e+00	5.000000e+00	2.120244e+00	6.672042e-01	1.008472e-05	2.879756e-03
1.010000000000001e+00	5.000000e+00	2.045356e+00	6.679559e-01	1.036497e-05	2.954644e-03
1.020000000000001e+00	5.000000e+00	1.970585e+00	6.686897e-01	1.064577e-05	3.029415e-03
1.030000000000001e+00	5.000000e+00	1.895938e+00	6.694065e-01	1.092707e-05	3.104063e-03
1.040000000000001e+00	5.000000e+00	1.821421e+00	6.701071e-01	1.120888e-05	3.178579e-03
1.050000000000001e+00	5.000000e+00	1.747040e+00	6.707922e-01	1.149115e-05	3.252960e-03
1.060000000000001e+00	5.000000e+00	1.672800e+00	6.714624e-01	1.177387e-05	3.327199e-03
1.070000000000001e+00	5.000000e+00	1.598707e+00	6.721184e-01	1.205702e-05	3.401293e-03
1.080000000000001e+00	5.000000e+00	1.524763e+00	6.727607e-01	1.234058e-05	3.475237e-03
1.090000000000001e+00	5.000000e+00	1.450974e+00	6.733900e-01	1.262454e-05	3.549026e-03
1.100000000000001e+00	5.000000e+00	1.377344e+00	6.740068e-01	1.290889e-05	3.622656e-03
1.110000000000001e+00	5.000000e+00	1.303874e+00	6.746115e-01	1.319359e-05	3.696126e-03
1.120000000000001e+00	5.000000e+00	1.230570e+00	6.752046e-01	1.347865e-05	3.769430e-03
1.130000000000001e+00	5.000000e+00	1.157433e+00	6.757867e-01	1.376404e-05	3.842567e-03
1.140000000000001e+00	5.000000e+00	1.084466e+00	6.763580e-01	1.404976e-05	3.915533e-03
1.150000000000001e+00	5.000000e+00	1.011673e+00	6.769190e-01	1.433579e-05	3.988327e-03
1.160000000000001e+00	5.000000e+00	9.390541e-01	6.774700e-01	1.462212e-05	4.060946e-03
1.170000000000001e+00	5.000000e+00	8.666126e-01	6.780114e-01	1.490874e-05	4.133387e-03
1.180000000000001e+00	5.000000e+00	7.943501e-01	6.785436e-01	1.519565e-05	4.205650e-03
1.190000000000001e+00	5.000000e+00	7.222683e-01	6.790668e-01	1.548282e-05	4.277732e-03
1.200000000000001e+00	5.000000e+00	6.503690e-01	6.795814e-01	1.577026e-05	4.349631e-03
1.210000000000001e+00	5.000000e+00	5.786538e-01	6.800876e-01	1.605795e-05	4.421346e-03
1.220000000000001e+00	5.000000e+00	5.071272e-01	6.805857e-01	1.634589e-05	4.492873e-03
1.230000000000001e+00	5.000000e+00	4.358238e-01	6.810758e-01	1.663407e-05	4.564176e-03
1.240000000000001e+00	5.000000e+00	3.651023e-01	6.815556e-01	1.692256e-05	4.634898e-03
1.250000000000001e+00	5.000000e+00	2.983519e-01	6.820035e-01	1.721202e-05	4.701648e-03
1.260000000000001e+00	5.000000e+00	2.492997e-01	6.823318e-01	1.750510e-05	4.750700e-03
1.270000000000001e+00	5.000000e+00	2.221565e-01	6.825169e-01	1.780252e-05	4.777844e-03
1.280000000000001e+00	5.000000e+00	2.060748e-01	6.826307e-01	1.810210e-05	4.793925e-03
1.290000000000001e+00	5.000000e+00	1.952721e-01	6.827106e-01	1.840271e-05	4.804728e-03
1.300000000000001e+00	5.000000e+00	1.870996e-01	6.827738e-01	1.870382e-05	4.812900e-03
1.310000000000001e+00	5.000000e+00	1.808027e-01	6.828251e-01	1.900530e-05	4.819197e-03
1.320000000000001e+00	5.000000e+00	1.756143e-01	6.828693e-01	1.930699e-05	4.824386e-03
1.330000000000001e+00	5.000000e+00	1.711953e-01	6.829087e-01	1.960883e-05	4.828805e-03
1.340000000000001e+00	5.000000e+00	1.673627e-01	6.829444e-01	1.991078e-05	4.832637e-03
1.350000000000001e+00	5.000000e+00	1.639851e-01	6.829772e-01	2.021281e-05	4.836015e-03
1.360000000000001e+00	5.000000e+00	1.609685e-01	6.830078e-01	2.051492e-05	4.839031e-03
1.370000000000001e+00	5.000000e+00	1.582451e-01	6.830366e-01	2.081707e-05	4.841755e-03
1.380000000000001e+00	5.000000e+00	1.557642e-01	6.830637e-01	2.111928e-05	4.844236e-03
1.390000000000001e+00	5.000000e+00	1.534871e-01	6.830897e-01	2.142152e-05	4.846513e-03
1.400000000000001e+00	5.000000e+00	1.513835e-01	6.831146e-01	2.172380e-05	4.848617e-03
1.410000000000001e+00	5.000000e+00	1.494293e-01	6.831385e-01	2.202610e-05	4.850571e-03
1.420000000000001e+00	5.000000e+00	1.476052e-01	6.831617e-01	2.232843e-05	4.852395e-03
1.430000000000001e+00	5.000000e+00	1.458953e-01	6.831841e-01	2.263078e-05	4.854104e-03
1.440000000000001e+00	5.000000e+00	1.442864e-01	6.832060e-01	2.293315e-05	4.855714e-03
1.450000000000001e+00	5.000000e+00	1.427674e-01	6.832272e-01	2.323554e-05	4.857233e-03
1.460000000000001e+00	5.000000e+00	1.413290e-01	6.832480e-01	2.353794e-05	4.858671e-03
1.470000000000001e+00	5.000000e+00	1.399632e-01	6.832684e-01	2.384035e-05	4.860037e-03
1.480000000000001e+00	5.000000e+00	1.386633e-01	6.832883e-01	2.414278e-05	4.861337e-03
1.490000000000001e+00	5.000000e+00	1.374232e-01	6.833078e-01	2.444522e-05	4.862577e-03
1.500000000000000e+00	5.000000e+00	1.362378e-01	6.833270e-01	2.474767e-05	4.863762e-03
