Step Information: V2=0  (Step: 1/21)
-2.600000000000000e+00	3.146335e-12
-2.590000000000000e+00	3.135819e-12
-2.580000000000001e+00	3.125301e-12
-2.570000000000001e+00	3.114783e-12
-2.560000000000001e+00	3.104265e-12
-2.550000000000001e+00	3.093745e-12
-2.540000000000001e+00	3.083224e-12
-2.530000000000002e+00	3.072702e-12
-2.520000000000002e+00	3.062180e-12
-2.510000000000002e+00	3.051656e-12
-2.500000000000002e+00	3.041131e-12
-2.490000000000002e+00	3.030606e-12
-2.480000000000003e+00	3.020079e-12
-2.470000000000003e+00	3.009552e-12
-2.460000000000003e+00	2.999024e-12
-2.450000000000003e+00	2.988494e-12
-2.440000000000003e+00	2.977964e-12
-2.430000000000004e+00	2.967433e-12
-2.420000000000004e+00	2.956900e-12
-2.410000000000004e+00	2.946367e-12
-2.400000000000004e+00	2.935832e-12
-2.390000000000005e+00	2.925297e-12
-2.380000000000005e+00	2.914761e-12
-2.370000000000005e+00	2.904224e-12
-2.360000000000005e+00	2.893685e-12
-2.350000000000005e+00	2.883146e-12
-2.340000000000006e+00	2.872605e-12
-2.330000000000006e+00	2.862064e-12
-2.320000000000006e+00	2.851521e-12
-2.310000000000006e+00	2.840978e-12
-2.300000000000006e+00	2.830433e-12
-2.290000000000007e+00	2.819888e-12
-2.280000000000007e+00	2.809341e-12
-2.270000000000007e+00	2.798793e-12
-2.260000000000007e+00	2.788244e-12
-2.250000000000008e+00	2.777695e-12
-2.240000000000008e+00	2.767144e-12
-2.230000000000008e+00	2.756592e-12
-2.220000000000008e+00	2.746038e-12
-2.210000000000008e+00	2.735484e-12
-2.200000000000009e+00	2.724929e-12
-2.190000000000009e+00	2.714372e-12
-2.180000000000009e+00	2.703815e-12
-2.170000000000009e+00	2.693256e-12
-2.160000000000009e+00	2.682696e-12
-2.150000000000010e+00	2.672136e-12
-2.140000000000010e+00	2.661573e-12
-2.130000000000010e+00	2.651010e-12
-2.120000000000010e+00	2.640446e-12
-2.110000000000011e+00	2.629880e-12
-2.100000000000011e+00	2.619314e-12
-2.090000000000011e+00	2.608746e-12
-2.080000000000011e+00	2.598177e-12
-2.070000000000011e+00	2.587607e-12
-2.060000000000012e+00	2.577035e-12
-2.050000000000012e+00	2.566463e-12
-2.040000000000012e+00	2.555889e-12
-2.030000000000012e+00	2.545314e-12
-2.020000000000012e+00	2.534738e-12
-2.010000000000013e+00	2.524161e-12
-2.000000000000013e+00	2.513582e-12
-1.990000000000013e+00	2.503002e-12
-1.980000000000013e+00	2.492421e-12
-1.970000000000013e+00	2.481839e-12
-1.960000000000013e+00	2.471255e-12
-1.950000000000013e+00	2.460670e-12
-1.940000000000013e+00	2.450084e-12
-1.930000000000013e+00	2.439497e-12
-1.920000000000013e+00	2.428908e-12
-1.910000000000013e+00	2.418318e-12
-1.900000000000013e+00	2.407727e-12
-1.890000000000013e+00	2.397135e-12
-1.880000000000013e+00	2.386541e-12
-1.870000000000013e+00	2.375946e-12
-1.860000000000013e+00	2.365349e-12
-1.850000000000013e+00	2.354752e-12
-1.840000000000013e+00	2.344152e-12
-1.830000000000013e+00	2.333552e-12
-1.820000000000013e+00	2.322950e-12
-1.810000000000013e+00	2.312347e-12
-1.800000000000013e+00	2.301742e-12
-1.790000000000013e+00	2.291136e-12
-1.780000000000013e+00	2.280529e-12
-1.770000000000013e+00	2.269921e-12
-1.760000000000013e+00	2.259310e-12
-1.750000000000013e+00	2.248699e-12
-1.740000000000013e+00	2.238086e-12
-1.730000000000013e+00	2.227472e-12
-1.720000000000013e+00	2.216856e-12
-1.710000000000013e+00	2.206239e-12
-1.700000000000013e+00	2.195620e-12
-1.690000000000013e+00	2.185000e-12
-1.680000000000013e+00	2.174378e-12
-1.670000000000013e+00	2.163755e-12
-1.660000000000013e+00	2.153131e-12
-1.650000000000013e+00	2.142504e-12
-1.640000000000013e+00	2.131877e-12
-1.630000000000013e+00	2.121248e-12
-1.620000000000013e+00	2.110617e-12
-1.610000000000013e+00	2.099985e-12
-1.600000000000013e+00	2.089351e-12
-1.590000000000013e+00	2.078716e-12
-1.580000000000013e+00	2.068079e-12
-1.570000000000012e+00	2.057441e-12
-1.560000000000012e+00	2.046801e-12
-1.550000000000012e+00	2.036159e-12
-1.540000000000012e+00	2.025516e-12
-1.530000000000012e+00	2.014871e-12
-1.520000000000012e+00	2.004225e-12
-1.510000000000012e+00	1.993577e-12
-1.500000000000012e+00	1.982927e-12
-1.490000000000012e+00	1.972276e-12
-1.480000000000012e+00	1.961623e-12
-1.470000000000012e+00	1.950968e-12
-1.460000000000012e+00	1.940312e-12
-1.450000000000012e+00	1.929654e-12
-1.440000000000012e+00	1.918994e-12
-1.430000000000012e+00	1.908332e-12
-1.420000000000012e+00	1.897669e-12
-1.410000000000012e+00	1.887004e-12
-1.400000000000012e+00	1.876338e-12
-1.390000000000012e+00	1.865669e-12
-1.380000000000012e+00	1.854999e-12
-1.370000000000012e+00	1.844327e-12
-1.360000000000012e+00	1.833653e-12
-1.350000000000012e+00	1.822977e-12
-1.340000000000012e+00	1.812299e-12
-1.330000000000012e+00	1.801620e-12
-1.320000000000012e+00	1.790939e-12
-1.310000000000012e+00	1.780256e-12
-1.300000000000012e+00	1.769571e-12
-1.290000000000012e+00	1.758884e-12
-1.280000000000012e+00	1.748195e-12
-1.270000000000012e+00	1.737504e-12
-1.260000000000012e+00	1.726812e-12
-1.250000000000012e+00	1.716117e-12
-1.240000000000012e+00	1.705420e-12
-1.230000000000012e+00	1.694722e-12
-1.220000000000012e+00	1.684021e-12
-1.210000000000012e+00	1.673318e-12
-1.200000000000012e+00	1.662614e-12
-1.190000000000012e+00	1.651907e-12
-1.180000000000012e+00	1.641199e-12
-1.170000000000012e+00	1.630488e-12
-1.160000000000012e+00	1.619775e-12
-1.150000000000012e+00	1.609060e-12
-1.140000000000012e+00	1.598343e-12
-1.130000000000012e+00	1.587624e-12
-1.120000000000012e+00	1.576902e-12
-1.110000000000012e+00	1.566179e-12
-1.100000000000012e+00	1.555453e-12
-1.090000000000012e+00	1.544725e-12
-1.080000000000012e+00	1.533995e-12
-1.070000000000012e+00	1.523263e-12
-1.060000000000012e+00	1.512528e-12
-1.050000000000012e+00	1.501791e-12
-1.040000000000012e+00	1.491052e-12
-1.030000000000012e+00	1.480310e-12
-1.020000000000012e+00	1.469566e-12
-1.010000000000012e+00	1.458820e-12
-1.000000000000012e+00	1.448072e-12
-9.900000000000120e-01	1.437321e-12
-9.800000000000120e-01	1.426568e-12
-9.700000000000120e-01	1.415812e-12
-9.600000000000120e-01	1.405054e-12
-9.500000000000119e-01	1.394293e-12
-9.400000000000119e-01	1.383530e-12
-9.300000000000119e-01	1.372764e-12
-9.200000000000119e-01	1.361996e-12
-9.100000000000119e-01	1.351225e-12
-9.000000000000119e-01	1.340452e-12
-8.900000000000119e-01	1.329676e-12
-8.800000000000119e-01	1.318898e-12
-8.700000000000119e-01	1.308116e-12
-8.600000000000119e-01	1.297333e-12
-8.500000000000119e-01	1.286546e-12
-8.400000000000118e-01	1.275757e-12
-8.300000000000118e-01	1.264965e-12
-8.200000000000118e-01	1.254170e-12
-8.100000000000118e-01	1.243373e-12
-8.000000000000118e-01	1.232573e-12
-7.900000000000118e-01	1.221770e-12
-7.800000000000118e-01	1.210964e-12
-7.700000000000118e-01	1.200155e-12
-7.600000000000118e-01	1.189343e-12
-7.500000000000118e-01	1.178529e-12
-7.400000000000118e-01	1.167711e-12
-7.300000000000118e-01	1.156890e-12
-7.200000000000117e-01	1.146067e-12
-7.100000000000117e-01	1.135240e-12
-7.000000000000117e-01	1.124410e-12
-6.900000000000117e-01	1.113577e-12
-6.800000000000117e-01	1.102741e-12
-6.700000000000117e-01	1.091902e-12
-6.600000000000117e-01	1.081059e-12
-6.500000000000117e-01	1.070213e-12
-6.400000000000117e-01	1.059364e-12
-6.300000000000117e-01	1.048512e-12
-6.200000000000117e-01	1.037656e-12
-6.100000000000116e-01	1.026797e-12
-6.000000000000116e-01	1.015934e-12
-5.900000000000116e-01	1.005067e-12
-5.800000000000116e-01	9.941975e-13
-5.700000000000116e-01	9.833238e-13
-5.600000000000116e-01	9.724464e-13
-5.500000000000116e-01	9.615651e-13
-5.400000000000116e-01	9.506800e-13
-5.300000000000116e-01	9.397907e-13
-5.200000000000116e-01	9.288973e-13
-5.100000000000116e-01	9.179995e-13
-5.000000000000115e-01	9.070973e-13
-4.900000000000115e-01	8.961904e-13
-4.800000000000115e-01	8.852786e-13
-4.700000000000115e-01	8.743617e-13
-4.600000000000115e-01	8.634393e-13
-4.500000000000115e-01	8.525110e-13
-4.400000000000115e-01	8.415765e-13
-4.300000000000115e-01	8.306352e-13
-4.200000000000115e-01	8.196865e-13
-4.100000000000115e-01	8.087297e-13
-4.000000000000115e-01	7.977638e-13
-3.900000000000114e-01	7.867879e-13
-3.800000000000114e-01	7.758006e-13
-3.700000000000114e-01	7.648004e-13
-3.600000000000114e-01	7.537855e-13
-3.500000000000114e-01	7.427537e-13
-3.400000000000114e-01	7.317022e-13
-3.300000000000114e-01	7.206279e-13
-3.200000000000114e-01	7.095268e-13
-3.100000000000114e-01	6.983944e-13
-3.000000000000114e-01	6.872249e-13
-2.900000000000114e-01	6.760113e-13
-2.800000000000114e-01	6.647455e-13
-2.700000000000113e-01	6.534175e-13
-2.600000000000113e-01	6.420152e-13
-2.500000000000113e-01	6.305239e-13
-2.400000000000113e-01	6.189259e-13
-2.300000000000113e-01	6.071998e-13
-2.200000000000113e-01	5.953197e-13
-2.100000000000113e-01	5.832541e-13
-2.000000000000113e-01	5.709651e-13
-1.900000000000113e-01	5.584065e-13
-1.800000000000113e-01	5.455223e-13
-1.700000000000113e-01	5.322447e-13
-1.600000000000112e-01	5.184911e-13
-1.500000000000112e-01	5.041613e-13
-1.400000000000112e-01	4.891333e-13
-1.300000000000112e-01	4.732579e-13
-1.200000000000112e-01	4.563535e-13
-1.100000000000112e-01	4.381972e-13
-1.000000000000112e-01	4.185158e-13
-9.000000000001124e-02	3.969727e-13
-8.000000000001124e-02	3.731525e-13
-7.000000000001125e-02	3.465396e-13
-6.000000000001125e-02	3.164915e-13
-5.000000000001124e-02	2.822031e-13
-4.000000000001124e-02	2.426593e-13
-3.000000000001124e-02	1.965713e-13
-2.000000000001124e-02	1.422902e-13
-1.000000000001124e-02	7.768919e-14
0.000000000000000e+00	-0.000000e+00
Step Information: V2=1  (Step: 2/21)
-2.600000000000000e+00	2.088909e-04
-2.590000000000000e+00	2.194603e-04
-2.580000000000001e+00	2.302902e-04
-2.570000000000001e+00	2.413806e-04
-2.560000000000001e+00	2.527316e-04
-2.550000000000001e+00	2.643430e-04
-2.540000000000001e+00	2.762149e-04
-2.530000000000002e+00	2.883472e-04
-2.520000000000002e+00	3.007400e-04
-2.510000000000002e+00	3.133932e-04
-2.500000000000002e+00	3.263067e-04
-2.490000000000002e+00	3.394806e-04
-2.480000000000003e+00	3.529149e-04
-2.470000000000003e+00	3.666095e-04
-2.460000000000003e+00	3.805643e-04
-2.450000000000003e+00	3.947795e-04
-2.440000000000003e+00	4.092549e-04
-2.430000000000004e+00	4.239906e-04
-2.420000000000004e+00	4.389865e-04
-2.410000000000004e+00	4.542425e-04
-2.400000000000004e+00	4.697588e-04
-2.390000000000005e+00	4.855352e-04
-2.380000000000005e+00	5.015718e-04
-2.370000000000005e+00	5.178684e-04
-2.360000000000005e+00	5.344253e-04
-2.350000000000005e+00	5.512421e-04
-2.340000000000006e+00	5.683190e-04
-2.330000000000006e+00	5.856559e-04
-2.320000000000006e+00	6.032529e-04
-2.310000000000006e+00	6.211099e-04
-2.300000000000006e+00	6.392268e-04
-2.290000000000007e+00	6.576037e-04
-2.280000000000007e+00	6.762405e-04
-2.270000000000007e+00	6.951372e-04
-2.260000000000007e+00	7.142938e-04
-2.250000000000008e+00	7.337103e-04
-2.240000000000008e+00	7.533866e-04
-2.230000000000008e+00	7.733228e-04
-2.220000000000008e+00	7.935188e-04
-2.210000000000008e+00	8.139746e-04
-2.200000000000009e+00	8.346901e-04
-2.190000000000009e+00	8.556654e-04
-2.180000000000009e+00	8.769004e-04
-2.170000000000009e+00	8.983952e-04
-2.160000000000009e+00	9.201496e-04
-2.150000000000010e+00	9.421637e-04
-2.140000000000010e+00	9.644374e-04
-2.130000000000010e+00	9.869708e-04
-2.120000000000010e+00	1.009764e-03
-2.110000000000011e+00	1.032816e-03
-2.100000000000011e+00	1.056128e-03
-2.090000000000011e+00	1.079700e-03
-2.080000000000011e+00	1.103531e-03
-2.070000000000011e+00	1.127622e-03
-2.060000000000012e+00	1.151972e-03
-2.050000000000012e+00	1.176582e-03
-2.040000000000012e+00	1.201451e-03
-2.030000000000012e+00	1.226580e-03
-2.020000000000012e+00	1.251967e-03
-2.010000000000013e+00	1.277615e-03
-2.000000000000013e+00	1.303519e-03
-1.990000000000013e+00	1.329520e-03
-1.980000000000013e+00	1.355518e-03
-1.970000000000013e+00	1.381514e-03
-1.960000000000013e+00	1.407507e-03
-1.950000000000013e+00	1.433496e-03
-1.940000000000013e+00	1.459484e-03
-1.930000000000013e+00	1.485468e-03
-1.920000000000013e+00	1.511450e-03
-1.910000000000013e+00	1.537430e-03
-1.900000000000013e+00	1.563406e-03
-1.890000000000013e+00	1.589380e-03
-1.880000000000013e+00	1.615351e-03
-1.870000000000013e+00	1.641319e-03
-1.860000000000013e+00	1.667285e-03
-1.850000000000013e+00	1.693248e-03
-1.840000000000013e+00	1.719208e-03
-1.830000000000013e+00	1.745165e-03
-1.820000000000013e+00	1.771120e-03
-1.810000000000013e+00	1.797072e-03
-1.800000000000013e+00	1.823021e-03
-1.790000000000013e+00	1.848968e-03
-1.780000000000013e+00	1.874912e-03
-1.770000000000013e+00	1.900853e-03
-1.760000000000013e+00	1.926792e-03
-1.750000000000013e+00	1.952728e-03
-1.740000000000013e+00	1.978661e-03
-1.730000000000013e+00	2.004591e-03
-1.720000000000013e+00	2.030519e-03
-1.710000000000013e+00	2.056444e-03
-1.700000000000013e+00	2.082366e-03
-1.690000000000013e+00	2.108286e-03
-1.680000000000013e+00	2.134203e-03
-1.670000000000013e+00	2.160117e-03
-1.660000000000013e+00	2.186028e-03
-1.650000000000013e+00	2.211937e-03
-1.640000000000013e+00	2.237843e-03
-1.630000000000013e+00	2.263746e-03
-1.620000000000013e+00	2.289647e-03
-1.610000000000013e+00	2.315545e-03
-1.600000000000013e+00	2.341440e-03
-1.590000000000013e+00	2.367333e-03
-1.580000000000013e+00	2.393223e-03
-1.570000000000012e+00	2.419110e-03
-1.560000000000012e+00	2.444994e-03
-1.550000000000012e+00	2.470876e-03
-1.540000000000012e+00	2.496755e-03
-1.530000000000012e+00	2.522631e-03
-1.520000000000012e+00	2.548505e-03
-1.510000000000012e+00	2.574376e-03
-1.500000000000012e+00	2.600244e-03
-1.490000000000012e+00	2.626110e-03
-1.480000000000012e+00	2.651973e-03
-1.470000000000012e+00	2.677833e-03
-1.460000000000012e+00	2.703690e-03
-1.450000000000012e+00	2.729545e-03
-1.440000000000012e+00	2.755397e-03
-1.430000000000012e+00	2.781247e-03
-1.420000000000012e+00	2.807093e-03
-1.410000000000012e+00	2.832937e-03
